,front_right,front_left,rear_right,rear_left,time,d_locrot_theta,d_local_xy,x,y,global_theta,d_trans,d_rot1,d_rot2
1123,14.0,14.0,15.0,15.0,1298445302.546956,0.0,"(3.103195410045919, 0.0)",361.97703024221437,138.3630681939345,3.4681381265435482,3.103195410045901,-2.8150471806360327,2.8150471806360327
1124,12.0,13.0,12.0,12.0,1298445302.568717,-0.005630094361272031,"(2.77069920931479, -0.0077996696003858074)",361.5624366462147,137.48908828808302,3.4625080321822765,2.7707101875409856,-2.820677274997307,2.817862227816671
1125,15.0,14.0,15.0,15.0,1298445302.597672,0.005630094361272031,"(3.2140110828051562, 0.009047616736447536)",361.0763498898328,136.45811631441373,3.4681381265435482,3.214023817547545,-2.81504718063604,2.817862227816676
1126,12.0,12.0,12.0,12.0,1298445302.619546,0.0,"(2.659881780039359, 0.0)",360.66952971838964,135.60489812930805,3.4681381265435482,2.659881780039353,-2.815047180636032,2.815047180636032
1127,14.0,15.0,15.0,15.0,1298445302.646446,-0.005630094361272031,"(3.2140110828051562, -0.009047616736447536)",360.18860114703,134.59108143852038,3.4625080321822765,3.214023817547573,-2.8206772749973155,2.8178622278166796
1128,12.0,12.0,12.0,12.0,1298445302.669212,0.0,"(2.659881780039359, 0.0)",359.79508233447535,133.75206072890296,3.4625080321822765,2.659881780039334,-2.8206772749973097,2.8206772749973097
1129,15.0,15.0,15.0,15.0,1298445302.696529,0.0,"(3.3248522250491988, 0.0)",359.30318381878203,132.70328484188119,3.4625080321822765,3.324852225049224,-2.8206772749973132,2.8206772749973132
1130,12.0,12.0,12.0,12.0,1298445302.719406,0.0,"(2.659881780039359, 0.0)",358.9096650062274,131.86426413226377,3.4625080321822765,2.659881780039334,-2.8206772749973097,2.8206772749973097
1131,15.0,15.0,15.0,15.0,1298445302.747531,0.0,"(3.3248522250491988, 0.0)",358.41776649053406,130.815488245242,3.4625080321822765,3.324852225049224,-2.8206772749973132,2.8206772749973132
1132,12.0,12.0,12.0,12.0,1298445302.768118,0.0,"(2.659881780039359, 0.0)",358.0242476779794,129.97646753562458,3.4625080321822765,2.659881780039334,-2.8206772749973097,2.8206772749973097
1133,16.0,14.0,15.0,15.0,1298445302.796488,0.011260188722544072,"(3.324799529667792, 0.018719132870884544)",357.5103605433325,128.89223176639052,3.473768220904821,3.3248522250491996,-2.8094170862747623,2.8150471806360344
1134,12.0,12.0,12.0,12.0,1298445302.818246,0.0,"(2.659881780039359, 0.0)",357.0900510248571,128.0248431510033,3.473768220904821,2.659881780039333,-2.8094170862747654,2.8094170862747654
1135,15.0,15.0,15.0,15.0,1298445302.846501,0.0,"(3.3248522250491988, 0.0)",356.56466412676275,126.94060738176925,3.473768220904821,3.324852225049195,-2.8094170862747663,2.8094170862747663
1136,12.0,12.0,12.0,12.0,1298445302.868179,0.0,"(2.659881780039359, 0.0)",356.1443546082873,126.073218766382,3.473768220904821,2.6598817800393375,-2.8094170862747605,2.8094170862747605
1137,14.0,15.0,15.0,15.0,1298445302.896365,-0.005630094361272031,"(3.2140110828051562, -0.009047616736447536)",355.6472723889107,125.04224679271269,3.468138126543549,3.2140238175475497,-2.815047180636036,2.8122321334554004
1138,13.0,12.0,12.0,12.0,1298445302.922671,0.005630094361272031,"(2.77069920931479, 0.0077996696003858074)",355.2142502042991,124.13871698501767,3.473768220904821,2.770710187541024,-2.809417086274769,2.812232133455405
1139,15.0,15.0,15.0,15.0,1298445302.946388,0.0,"(3.3248522250491988, 0.0)",354.6888633062048,123.05448121578362,3.473768220904821,3.324852225049195,-2.8094170862747663,2.8094170862747663
1140,12.0,12.0,13.0,12.0,1298445302.968009,0.0,"(2.659881780039359, 0.0)",354.26855378772933,122.18709260039637,3.473768220904821,2.6598817800393375,-2.8094170862747605,2.8094170862747605
1141,13.0,14.0,14.0,13.0,1298445302.995743,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",353.80575310072356,121.22722214215253,3.468138126543549,2.992367002544302,-2.8150471806360393,2.8122321334554035
1142,14.0,13.0,13.0,14.0,1298445303.018252,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",353.338089141343,120.25140994984189,3.473768220904821,2.992367002544293,-2.8094170862747667,2.8122321334554026
1143,13.0,14.0,14.0,13.0,1298445303.045803,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",352.87528845433724,119.29153949159804,3.468138126543549,2.992367002544302,-2.8150471806360393,2.8122321334554035
1144,14.0,13.0,14.0,14.0,1298445303.068135,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",352.4076244949567,118.3157272992874,3.473768220904821,2.992367002544293,-2.8094170862747667,2.8122321334554026
1145,13.0,14.0,14.0,13.0,1298445303.096171,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",351.9448238079509,117.35585684104356,3.468138126543549,2.992367002544302,-2.8150471806360393,2.8122321334554035
1146,14.0,13.0,13.0,13.0,1298445303.116854,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",351.47715984857035,116.38004464873292,3.473768220904821,2.992367002544293,-2.8094170862747667,2.8122321334554026
1147,14.0,14.0,14.0,14.0,1298445303.145598,0.0,"(3.103195410045919, 0.0)",350.9867987436823,115.3680912641145,3.473768220904821,3.1031954100459256,-2.809417086274768,2.809417086274768
1148,14.0,13.0,14.0,13.0,1298445303.167422,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",350.50382465502577,114.37636826891367,3.4793983152660926,2.9923670025442957,-2.8037869919134972,2.806602039094133
1149,14.0,14.0,14.0,14.0,1298445303.195271,0.0,"(3.103195410045919, 0.0)",349.99750919182964,113.34791479240909,3.4793983152660926,3.1031954100458905,-2.8037869919134923,2.8037869919134923
1150,14.0,13.0,13.0,13.0,1298445303.216792,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",349.4990177400683,112.34031242983332,3.4850284096273643,2.992367002544289,-2.7981568975522237,2.8009719447328596
1151,14.0,13.0,14.0,14.0,1298445303.245833,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",348.9848041940291,111.31686263874019,3.490658503988636,2.992367002544278,-2.792526803190951,2.795341850371587
1152,14.0,14.0,14.0,13.0,1298445303.267105,0.0,"(3.103195410045919, 0.0)",348.4459399661303,110.25550729982879,3.490658503988636,3.1031954100459296,-2.7925268031909507,2.7925268031909507
1153,13.0,13.0,13.0,13.0,1298445303.295238,0.0,"(2.8815385950426387, 0.0)",347.94556604022426,109.2699630565539,3.490658503988636,2.881538595042631,-2.792526803190947,2.792526803190947
1154,14.0,13.0,14.0,14.0,1298445303.316661,0.005630094361272042,"(2.992355146059973, 0.008423643168416688)",347.4154282058406,108.23069827813083,3.4962885983499077,2.992367002544284,-2.7868967088296785,2.7897117560103144
1155,14.0,14.0,14.0,14.0,1298445303.345994,0.0,"(3.103195410045919, 0.0)",346.8599748172764,107.15294221161801,3.4962885983499077,3.1031954100459163,-2.786896708829677,2.786896708829677
1156,14.0,14.0,13.0,14.0,1298445303.367057,0.0,"(3.103195410045919, 0.0)",346.3045214287122,106.07518614510519,3.4962885983499077,3.1031954100459163,-2.786896708829677,2.786896708829677
1157,13.0,14.0,14.0,14.0,1298445303.395174,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",345.7794786557588,105.05173635401206,3.490658503988636,2.992367002544278,-2.792526803190951,2.7897117560103153
1158,14.0,14.0,14.0,14.0,1298445303.416705,0.0,"(3.103195410045919, 0.0)",345.24061442786,103.99038101510067,3.490658503988636,3.1031954100459296,-2.7925268031909507,2.7925268031909507
1159,13.0,14.0,13.0,14.0,1298445303.445828,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",344.73143975404196,102.9827786525249,3.4850284096273643,2.992367002544289,-2.7981568975522237,2.795341850371588
1160,14.0,14.0,14.0,15.0,1298445303.466812,0.0,"(3.103195410045919, 0.0)",344.2089557148271,101.9378576839278,3.4850284096273643,3.1031954100459314,-2.798156897552222,2.798156897552222
1161,14.0,15.0,14.0,14.0,1298445303.495257,-0.005630094361272031,"(3.2140110828051562, -0.009047616736447536)",343.67888947081167,100.87267372611949,3.4793983152660926,3.214023817547539,-2.8037869919134932,2.8009719447328574
1162,13.0,13.0,14.0,14.0,1298445303.516134,0.0,"(2.8815385950426387, 0.0)",343.20873939784383,99.91768121222238,3.4793983152660926,2.881538595042647,-2.8037869919134963,2.8037869919134963
1163,14.0,14.0,14.0,14.0,1298445303.545317,0.0,"(3.103195410045919, 0.0)",342.7024239346477,98.88922773571781,3.4793983152660926,3.1031954100459442,-2.803786991913498,2.803786991913498
1164,14.0,14.0,14.0,14.0,1298445303.565919,0.0,"(3.103195410045919, 0.0)",342.19610847145157,97.86077425921323,3.4793983152660926,3.1031954100458905,-2.8037869919134923,2.8037869919134923
1165,14.0,14.0,14.0,14.0,1298445303.594193,0.0,"(3.103195410045919, 0.0)",341.68979300825544,96.83232078270866,3.4793983152660926,3.1031954100459442,-2.803786991913498,2.803786991913498
1166,14.0,14.0,14.0,14.0,1298445303.616434,0.0,"(3.103195410045919, 0.0)",341.1834775450593,95.80386730620408,3.4793983152660926,3.1031954100458905,-2.8037869919134923,2.8037869919134923
1167,14.0,14.0,14.0,14.0,1298445303.645885,0.0,"(3.103195410045919, 0.0)",340.6771620818632,94.77541382969952,3.4793983152660926,3.1031954100459442,-2.803786991913498,2.803786991913498
1168,15.0,15.0,14.0,14.0,1298445303.665698,0.0,"(3.3248522250491988, 0.0)",340.13468122843875,93.67349939058747,3.4793983152660926,3.3248522250491876,-2.803786991913494,2.803786991913494
1169,14.0,14.0,14.0,14.0,1298445303.694373,0.0,"(3.103195410045919, 0.0)",339.6283657652426,92.64504591408289,3.4793983152660926,3.1031954100458905,-2.8037869919134923,2.8037869919134923
1170,14.0,14.0,14.0,15.0,1298445303.716335,0.0,"(3.103195410045919, 0.0)",339.1220503020465,91.61659243757832,3.4793983152660926,3.1031954100459442,-2.803786991913498,2.803786991913498
1171,14.0,14.0,14.0,14.0,1298445303.746541,0.0,"(3.103195410045919, 0.0)",338.61573483885036,90.58813896107374,3.4793983152660926,3.1031954100458905,-2.8037869919134923,2.8037869919134923
1172,14.0,15.0,14.0,14.0,1298445303.766442,-0.005630094361272031,"(3.2140110828051562, -0.009047616736447536)",338.1022725174589,89.54004438414749,3.473768220904821,3.2140238175475626,-2.809417086274765,2.806602039094129
1173,14.0,14.0,13.0,15.0,1298445303.794187,0.0,"(3.103195410045919, 0.0)",337.61191141257086,88.52809099952907,3.473768220904821,3.1031954100459256,-2.809417086274768,2.809417086274768
1174,14.0,14.0,14.0,14.0,1298445303.817936,0.0,"(3.103195410045919, 0.0)",337.1215503076828,87.51613761491065,3.473768220904821,3.1031954100459256,-2.809417086274768,2.809417086274768
1175,14.0,15.0,13.0,14.0,1298445303.849843,-0.005630094361272031,"(3.2140110828051562, -0.009047616736447536)",336.62446808830623,86.48516564124134,3.468138126543549,3.2140238175475497,-2.815047180636036,2.8122321334554004
1176,13.0,14.0,14.0,14.0,1298445303.875022,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",336.17670700462656,85.54126734292176,3.4625080321822774,2.9923670025442792,-2.8206772749973115,2.8178622278166756
1177,14.0,14.0,13.0,14.0,1298445303.895069,0.0,"(3.103195410045919, 0.0)",335.71760172331284,84.56240984836809,3.4625080321822774,3.1031954100459305,-2.8206772749973092,2.8206772749973092
1178,13.0,14.0,13.0,14.0,1298445303.914725,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",335.28466698997784,83.63451362954657,3.4568779378210057,2.992367002544267,-2.8263073693585805,2.8234923221779447
1179,13.0,14.0,13.0,14.0,1298445303.943537,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",334.8663429731031,82.72264890256501,3.451247843459734,2.992367002544279,-2.8319374637198527,2.829122416539217
1180,13.0,13.0,13.0,14.0,1298445303.965669,0.0,"(2.8815385950426387, 0.0)",334.46823033889046,81.84455694324942,3.451247843459734,2.8815385950426142,-2.8319374637198487,2.8319374637198487
1181,13.0,15.0,13.0,14.0,1298445303.993136,-0.011260188722544072,"(3.1031462276899386, -0.017471190679492238)",334.0590961868212,80.93225934636858,3.4399876547371897,3.103195410045922,-2.8431976524423987,2.8375675580811266
1182,13.0,14.0,13.0,13.0,1298445304.015729,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",333.6832872475948,80.06866048275039,3.434357560375918,2.9923670025442757,-2.848827746803667,2.846012699623031
1183,13.0,14.0,12.0,14.0,1298445304.046002,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",333.32120340323434,79.22120566961549,3.4287274660146463,2.9923670025443005,-2.8544578411649417,2.851642793984306
1184,12.0,14.0,13.0,14.0,1298445304.065817,-0.011260188722544072,"(2.8814929257120863, -0.016223248488099938)",332.99402466291394,78.43630742639344,3.417467277292102,2.8815385950426298,-2.865718029887485,2.860087935526213
1185,13.0,14.0,12.0,13.0,1298445304.093118,-0.005630094361272042,"(2.992355146059973, -0.008423643168416688)",332.6717455367182,77.63744388865828,3.4118371829308303,2.992367002544257,-2.8713481242487564,2.8685330770681206
1186,12.0,13.0,13.0,14.0,1298445304.114621,-0.005630094361272031,"(2.77069920931479, -0.0077996696003858074)",332.3851947783982,76.91280026273364,3.4062070885695586,2.7707101875409745,-2.8769782186100263,2.8741631714293905
1187,12.0,14.0,12.0,13.0,1298445304.145997,-0.011260188722544072,"(2.8814929257120863, -0.016223248488099938)",332.10719361211864,76.19053531708502,3.3949468998470143,2.8815385950426653,-2.888238407332574,2.882608312971302
1188,12.0,14.0,12.0,14.0,1298445304.165831,-0.011260188722544072,"(2.8814929257120863, -0.016223248488099938)",331.8524088825127,75.49972637309051,3.38368671112447,2.8815385950426315,-2.899498596055114,2.893868501693842
1189,12.0,14.0,11.0,13.0,1298445304.192938,-0.011260188722544072,"(2.8814929257120863, -0.016223248488099938)",331.61990575542546,74.8404610187687,3.3724265224019256,2.88153859504265,-2.910758784777662,2.9051286904163898
1190,11.0,13.0,12.0,13.0,1298445304.214626,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",331.4249790939997,74.26110270240716,3.3611663336793813,2.6598817800393704,-2.9220189735002053,2.916388879138933
1191,11.0,13.0,11.0,13.0,1298445304.258904,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",331.2488554885592,73.71101216157928,3.349906144956837,2.6598817800393872,-2.9332791622227496,2.9276490678614775
1192,11.0,13.0,11.0,14.0,1298445304.299366,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",331.0906344307942,73.1902591425455,3.3386459562342927,2.659881780039355,-2.9445393509452913,2.938909256584019
1193,11.0,14.0,10.0,13.0,1298445304.339436,-0.016890283083816102,"(2.7706113840270983, -0.023398761568175868)",330.9492077053714,72.69377570369923,3.3217556731504767,2.7707101875410207,-2.961429634029111,2.952984492487203
1194,11.0,13.0,11.0,13.0,1298445304.364753,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",330.83173011080345,72.24664719789628,3.3104954844279324,2.659881780039335,-2.9726898227516547,2.9670597283903826
1195,10.0,13.0,10.0,13.0,1298445304.37015,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.7376924056692,71.8606497109524,3.2936052013441164,2.5490533725377214,-2.98958010583547,2.981134964293562
1196,11.0,13.0,10.0,13.0,1298445304.373401,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",330.6550991356624,71.48750002154748,3.282345012621572,2.6598817800393375,-3.0008402945580115,2.9952102001967393
1197,10.0,13.0,10.0,13.0,1298445304.391796,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.5914461889648,71.1725756745459,3.265454729537756,2.5490533725376996,-3.017730577641832,3.009285436099924
1198,10.0,13.0,10.0,13.0,1298445304.413912,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.54324206778654,70.90041860622792,3.24856444645394,2.5490533725376987,-3.034620860725647,3.026175719183739
1199,11.0,13.0,10.0,12.0,1298445304.445538,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",330.50394125175467,70.64622556758209,3.2373042577313957,2.659881780039364,-3.045881049448192,3.0402509550869197
1200,10.0,13.0,10.0,13.0,1298445304.464351,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.4767782666545,70.44551379442419,3.2204139746475797,2.549053372537746,-3.062771332532007,3.054326190990099
1201,10.0,13.0,11.0,12.0,1298445304.492477,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.4593867752538,70.28774916817108,3.2035236915637637,2.5490533725377147,-3.0796616156158207,3.0712164740739127
1202,10.0,13.0,10.0,13.0,1298445304.513994,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.4496094681849,70.17297669510768,3.1866334084799477,2.549053372537714,-3.096551898699638,3.08810675715773
1203,11.0,13.0,10.0,12.0,1298445304.545873,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",330.44400570035305,70.08314147047544,3.1753732197574034,2.6598817800393646,-3.1078120874221846,3.1021819930609125
1204,10.0,13.0,10.0,12.0,1298445304.564243,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.442097134112,70.04008928448557,3.1584829366735874,2.5490533725377458,-3.124702370505999,3.116257228964091
1205,10.0,12.0,10.0,13.0,1298445304.591806,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",330.4417879952238,70.02636192038031,3.147222747951043,2.4382249650361025,-3.1359625592285423,3.13033246486727
1206,10.0,13.0,10.0,12.0,1298445304.613884,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.4416970979119,70.05506413587551,3.1303324648672275,2.549053372537727,3.130332464867225,-3.138777606409133
1207,10.0,12.0,10.0,13.0,1298445304.644499,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",330.4404220852549,70.10996924109635,3.1190722761446836,2.4382249650360976,3.1190722761446814,-3.1247023705059536
1208,10.0,13.0,10.0,12.0,1298445304.685134,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.43609154480714,70.21040311453481,3.102181993060868,2.5490533725377365,3.102181993060869,-3.110627134602777
1209,11.0,12.0,10.0,13.0,1298445304.715451,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",330.42897678360856,70.32517558759832,3.096551898699596,2.5490533725377187,3.0965518986995937,-3.0993669458802295
1210,10.0,13.0,10.0,12.0,1298445304.738716,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.4169043903515,70.48294021385153,3.07966161561578,2.549053372537721,3.0796616156157817,-3.0881067571576897
1211,9.0,12.0,10.0,12.0,1298445304.769019,-0.016890283083816092,"(2.327313562582763, -0.019654959717267717)",330.3982746885731,70.66619878934364,3.0627713325319634,2.327396557534462,3.0627713325319625,-3.0712164740738706
1212,10.0,13.0,10.0,13.0,1298445304.772316,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.3673878822866,70.90980045137933,3.045881049448148,2.549053372537718,3.0458810494481496,-3.0543261909900576
1213,10.0,12.0,10.0,13.0,1298445304.790766,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",330.32861308688285,71.17012460368359,3.034620860725604,2.4382249650360692,3.0346208607256027,-3.040250955086875
1214,10.0,13.0,9.0,13.0,1298445304.812895,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",330.27551683613575,71.48504895068528,3.0177305776417875,2.549053372537714,3.0177305776417875,-3.0261757191836955
1215,9.0,12.0,9.0,12.0,1298445304.853007,-0.016890283083816092,"(2.327313562582763, -0.019654959717267717)",330.21230374955536,71.81155492891467,3.000840294557971,2.3273965575344406,3.000840294557972,-3.00928543609988
1216,8.0,13.0,9.0,13.0,1298445304.875024,-0.028150471806360152,"(2.327166018437896, -0.03275757394968068)",330.12452727654505,72.20279237149236,2.972689822751611,2.32739655753445,2.97268982275161,-2.98676505865479
1217,8.0,12.0,8.0,13.0,1298445304.891332,-0.022520377445088124,"(2.2164276301292687, -0.024958448256642878)",330.01373901846864,72.62450842596647,2.950169445306524,2.2165681500327987,2.9501694453065217,-2.9614296340290656
1218,7.0,13.0,7.0,13.0,1298445304.913555,-0.03378056616763219,"(2.2162519844256496, -0.0374366834694952)",329.8646643068294,73.11947916702789,2.9163888791388914,2.2165681500328227,2.916388879138894,-2.93327916222271
1219,7.0,13.0,6.0,13.0,1298445304.940792,-0.03378056616763219,"(2.2162519844256496, -0.0374366834694952)",329.6660918392364,73.68713982408204,2.882608312971259,2.216568150032785,2.882608312971257,-2.899498596055073
1220,6.0,13.0,6.0,13.0,1298445304.96329,-0.039410660528904226,"(2.1053309263460256, -0.04149161175681997)",329.4181350769613,74.30619890767983,2.843197652442355,2.105739742531158,2.8431976524423574,-2.8629029827068098
1221,6.0,13.0,6.0,14.0,1298445304.991845,-0.039410660528904226,"(2.1053309263460256, -0.04149161175681997)",329.1001926548645,75.00407805245088,2.80378699191345,2.105739742531136,2.8037869919134484,-2.8234923221779007
1222,6.0,13.0,6.0,13.0,1298445305.013424,-0.039410660528904226,"(2.1053309263460256, -0.04149161175681997)",328.7049874751109,75.77969345268507,2.764376331384545,2.1057397425311457,2.7643763313845415,-2.784081661648994
1223,5.0,13.0,6.0,13.0,1298445305.044749,-0.045040754890176254,"(1.9944054794117405, -0.04492235881700345)",328.2433566978215,76.5972486639473,2.7193355764943683,1.9949113350295145,2.719335576494368,-2.741855953939456
1224,6.0,12.0,5.0,13.0,1298445305.063286,-0.0337805661676322,"(1.9946267859830846, -0.03369301512254568)",327.6998828527041,77.47579594877035,2.6855550103267367,1.9949113350295309,2.6855550103267403,-2.7024452934105563
1225,6.0,13.0,6.0,13.0,1298445305.091498,-0.039410660528904226,"(2.1053309263460256, -0.04149161175681997)",327.0356499922906,78.47691957550622,2.646144349797832,2.1057397425311364,2.6461443497978285,-2.665849680062281
1226,6.0,13.0,6.0,13.0,1298445305.112818,-0.039410660528904226,"(2.1053309263460256, -0.04149161175681997)",326.271728871946,79.55025661753547,2.606733689268928,2.1057397425311657,2.6067336892689323,-2.6264390195333847
1227,7.0,13.0,6.0,13.0,1298445305.144739,-0.03378056616763219,"(2.2162519844256496, -0.0374366834694952)",325.3689165093647,80.74384790915715,2.5729531231012954,2.2165681500328,2.5729531231012954,-2.5898434061851114
1228,7.0,13.0,7.0,13.0,1298445305.162039,-0.03378056616763219,"(2.2162519844256496, -0.0374366834694952)",324.3705645053359,81.99984011779041,2.5391725569336634,2.2165681500327876,2.539172556933658,-2.556062840017474
1229,8.0,13.0,7.0,13.0,1298445305.190473,-0.028150471806360152,"(2.327166018437896, -0.03275757394968068)",323.23110416843014,83.37208638736716,2.511022085127303,2.3273965575344255,2.5110220851273017,-2.525097321030482
1230,8.0,13.0,8.0,12.0,1298445305.21287,-0.028150471806360152,"(2.327166018437896, -0.03275757394968068)",322.00567735381765,84.79669974399485,2.482871613320943,2.3273965575344544,2.4828716133209507,-2.496946849224131
1231,8.0,12.0,8.0,12.0,1298445305.240327,-0.022520377445088124,"(2.2164276301292687, -0.024958448256642878)",320.76666459728295,86.1926008961863,2.4603512358758555,2.2165681500327845,2.460351235875849,-2.4716114245983927
1232,9.0,13.0,9.0,13.0,1298445305.26208,-0.022520377445088124,"(2.4380703931421954, -0.027454293082307166)",319.3311226156938,87.77035262491007,2.437830858430768,2.4382249650360923,2.437830858430775,-2.4490910471533187
1233,10.0,12.0,9.0,12.0,1298445305.29038,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",317.84571063791213,89.36893585167002,2.426570669708224,2.438224965036072,2.42657066970822,-2.432200764069492
1234,9.0,12.0,10.0,12.0,1298445305.312909,-0.016890283083816092,"(2.327313562582763, -0.019654959717267717)",316.3823904271849,90.9243195805459,2.4096803866244083,2.327396557534443,2.4096803866244083,-2.4181255281663163
1235,10.0,12.0,10.0,12.0,1298445305.33712,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",314.80640478535247,92.57408909033943,2.3984201979018644,2.4382249650360914,2.398420197901872,-2.404050292263144
1236,10.0,12.0,9.0,12.0,1298445305.362559,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",313.19437117584135,94.24396931408126,2.3871600091793197,2.438224965036062,2.387160009179312,-2.3927901035405843
1237,10.0,12.0,10.0,12.0,1298445305.389822,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",311.5464313812052,95.93374852680546,2.375899820456775,2.438224965036096,2.375899820456779,-2.381529914818051
1238,10.0,12.0,10.0,12.0,1298445305.412388,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",309.86275258825,97.64321248054323,2.36463963173423,2.4382249650360874,2.364639631734235,-2.3702697260955072
1239,10.0,12.0,11.0,12.0,1298445305.437095,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",308.14352738801296,99.37214443148737,2.353379443011686,2.438224965036082,2.35337944301169,-2.359009537372962
1240,11.0,13.0,10.0,13.0,1298445305.462008,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",306.22946888683674,101.2792506889267,2.3421192542891416,2.6598817800393513,2.3421192542891403,-2.3477493486504124
1241,10.0,13.0,10.0,12.0,1298445305.486329,-0.016890283083816092,"(2.5489624733049303, -0.02152686064272178)",304.34741160739367,103.13664450132407,2.3252289712053256,2.5490533725377094,2.3252289712053202,-2.3336741127472282
1242,11.0,12.0,10.0,12.0,1298445305.512547,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",302.43286806155794,105.00383775199744,2.319598876844054,2.549053372537709,2.319598876844049,-2.322413924024685
1243,10.0,12.0,11.0,12.0,1298445305.535921,-0.011260188722544062,"(2.4381863217563806, -0.01372736410531532)",300.57389045323464,106.8084253053126,2.3083386881215096,2.4382249650360794,2.3083386881215064,-2.3139687824827786
1244,11.0,13.0,11.0,13.0,1298445305.561087,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",298.5086021286994,108.7970820689053,2.2970784993989652,2.659881780039357,2.2970784993989684,-2.3027085937602405
1245,11.0,12.0,11.0,12.0,1298445305.59081,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",296.504502304642,110.71237857341815,2.2914484050376935,2.549053372537718,2.291448405037694,-2.29426345221833
1246,11.0,12.0,11.0,12.0,1298445305.61271,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",294.4827605687966,112.63711480649773,2.285818310676422,2.549053372537704,2.285818310676418,-2.2886333578570537
1247,11.0,12.0,11.0,12.0,1298445305.635892,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",292.44347433563996,114.57122975808824,2.28018821631515,2.5490533725377107,2.2801882163151443,-2.28300326349578
1248,11.0,12.0,11.0,12.0,1298445305.661095,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",290.3867442771042,116.51466212084833,2.2745581219538784,2.5490533725377125,2.274558121953879,-2.2773731691345147
1249,11.0,13.0,11.0,12.0,1298445305.686315,-0.011260188722544062,"(2.6598396237342334, -0.014975306296707621)",288.21187997209455,118.56184342553644,2.263297933231334,2.659881780039366,2.2632979332313345,-2.2689280275926067
1250,12.0,12.0,11.0,13.0,1298445305.71265,0.0,"(2.659881780039359, 0.0)",286.02229029767875,120.60902473022455,2.2632979332313345,2.659881780039366,2.2632979332313345,-2.2632979332313345
1251,11.0,12.0,11.0,12.0,1298445305.737055,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",283.91386525009074,122.58003853879669,2.257667838870063,2.5490533725377222,2.257667838870065,-2.260482886050701
1252,11.0,12.0,11.0,12.0,1298445305.760939,-0.005630094361272031,"(2.5490432725696066, -0.007175696032354942)",281.7884314775473,124.56012159532474,2.2520377445087916,2.5490533725377267,2.252037744508791,-2.254852791689427
